Ip1, Ip2, Ip3, Ip4, Phone, SurvivalTime, AverageAnswerTime, Outcome
113,118,202,197,13346,178,4.7,1
113,118,202,197,13271,285,4.4,1
175,152,197,84,17602,0,5,1
175,152,197,84,13282,1,4.7,1
175,152,197,84,13056,0,3.7,1
183,92,239,31,13116,0,4.7,1
183,92,239,31,13872,0,4.6,1
183,92,239,31,18672,0,3.1,1
183,92,239,31,15024,0,3.4,1
183,92,239,31,13580,0,3.7,1
113,118,202,197,13148,88,4.4,1
183,92,239,31,17054,0,3.7,1
183,92,239,31,17016,0,3.4,1
183,92,239,31,17036,0,3.5,1
183,92,239,31,17050,0,4.3,1
113,118,202,197,18237,1,2.3,1
183,92,239,31,17056,0,4.5,1
113,118,202,197,15824,21,2.9,1
113,118,202,197,15824,1,2.9,1
183,92,239,31,17056,0,3,1
120,194,148,211,15886,328,3.5,1
113,118,202,197,15874,10,1.9,1
113,118,202,197,18411,10,4.2,1
113,118,202,197,18411,5,3.9,1
183,92,239,31,17012,1,3.3,1
183,92,239,31,17065,10,3.5,1
183,92,239,31,17061,0,3.8,1
113,118,202,197,15874,79,3.6,1
113,118,202,197,13281,142,3.3,1
183,92,239,31,17061,1,2.9,1
183,92,239,31,17061,1,4.1,1
183,92,239,31,17088,0,4.5,1
113,118,202,197,15874,1,4.2,1
183,92,239,31,17053,55,3.4,1
113,118,202,197,15802,4,4.1,1
183,92,239,31,17061,0,3.2,1
183,92,239,31,17056,0,4.6,1
183,92,239,31,16722,1,2.9,1
183,92,239,31,17056,1,3.1,1
113,118,202,197,13524,359,4.8,1
113,118,202,197,17821,5,4.7,1
122,240,206,134,13388,1,5,1
183,92,239,31,17026,1,3.3,1
113,118,202,197,17821,221,2.5,1
113,118,202,197,19821,184,4.7,1
183,92,239,31,17050,1,3.5,1
183,92,239,31,17108,25,4.6,1
113,118,202,197,15900,1,3.4,1
183,92,239,31,17108,0,3.3,1
183,92,239,31,17036,1,4.7,1
183,92,239,31,17056,482,4.3,1
183,92,239,31,16773,0,4.7,1
183,92,239,31,17001,103,4.9,1
183,92,239,31,16237,0,3.3,1
183,92,239,31,17030,1,3.2,1
183,92,239,31,17050,0,3.2,1
220,189,88,99,15874,0,3.7,1
220,189,88,99,18067,0,4,1
183,92,239,31,16722,1,3.3,1
183,92,239,31,16237,0,3.3,1
220,189,88,99,18411,0,4,1
220,189,88,99,15874,1,3.4,1
183,92,239,31,17171,1,3.4,1
220,189,88,99,18411,1,3.9,1
220,189,88,99,18411,0,3.6,1
220,189,88,99,18411,0,3.7,1
183,92,239,31,17064,0,4.1,1
220,189,88,99,15874,1,3.5,1
220,189,88,99,18411,1,3.4,1
220,189,88,99,18411,0,3.4,1
220,189,88,99,15802,0,3.6,1
220,189,88,99,15874,0,3.2,1
183,92,239,31,17088,0,3.9,1
183,92,239,31,17056,74,3.8,1
220,189,88,99,18411,0,3.9,1
183,92,239,31,16219,0,3.6,1
183,92,239,31,17056,85,4.4,1
220,189,88,99,18411,1,3.3,1
183,92,239,31,17171,1,3.7,1
183,92,239,31,17056,0,3.6,1
183,92,239,31,17061,1,3.9,1
183,92,239,31,17056,0,3.4,1
183,92,239,31,17100,0,3.7,1
183,92,239,31,17056,1,3.9,1
175,152,197,84,13058,0,4.1,1
123,187,98,136,17053,1,3.5,1
183,92,239,31,17120,0,4.8,1
175,152,197,84,16534,68,3.3,1
175,152,197,84,16762,0,3.9,1
175,152,197,84,16575,71,3,1
175,152,197,84,16517,0,3.4,1
183,92,239,31,17065,42,4.1,1
175,152,197,84,17036,58,3.4,1
123,187,98,136,16762,0,4.1,1
183,92,239,31,17166,0,3.6,1
183,92,239,31,16232,0,3.2,1
123,187,98,136,16762,1,3.7,1
175,152,197,84,16533,0,2.1,1
183,92,239,31,16223,0,3.4,1
123,187,98,136,17053,1,4.2,1
175,152,197,84,16570,35,2.3,1
175,152,197,84,17056,13,1.9,1
175,152,197,84,16573,6,2.2,1
123,187,98,136,16533,1,3.8,1
123,187,98,136,16520,1,3.7,1
175,152,197,84,17054,37,1.8,1
175,152,197,84,16533,24,2.2,1
175,152,197,84,16532,65,2,1
123,187,98,136,16573,0,3.7,1
123,187,98,136,16533,1,3.3,1
175,152,197,84,16533,12,1.8,1
175,152,197,84,17053,6,1.9,1
175,152,197,84,16773,35,2.2,1
175,152,197,84,16762,34,2.3,1
123,187,98,136,16762,0,4,1
175,152,197,84,16533,30,2.3,1
175,152,197,84,16773,28,1.9,1
175,152,197,84,16520,14,2.1,1
175,152,197,84,16773,7,1.9,1
183,92,239,31,17053,44,2.2,1
175,152,197,84,16520,22,2.3,1
175,152,197,84,17173,39,2.2,1
175,152,197,84,17056,12,2.3,1
175,152,197,84,16536,33,2.3,1
175,152,197,84,16536,46,2.3,1
123,187,98,136,16520,0,3.5,1
175,152,197,84,16533,18,1.9,1
175,152,197,84,17064,35,2.3,1
175,152,197,84,16762,9,2.1,1
175,152,197,84,16762,17,2,1
175,152,197,84,16520,13,1.9,1
1,25,60,52,16533,0,4.9,1
175,152,197,84,17060,33,1.9,1
175,152,197,84,17053,43,2.4,1
183,92,239,31,16798,1,2.2,1
175,152,197,84,16533,45,2.2,1
175,152,197,84,16534,28,2,1
175,152,197,84,16536,35,2,1
123,187,98,136,16537,0,3.6,1
175,152,197,84,16521,55,1.9,1
39,155,69,179,15648,118,2.4,1
175,152,197,84,16533,9,2.1,1
175,152,197,84,17064,11,2,1
175,152,197,84,16520,35,2.1,1
175,152,197,84,16537,25,1.9,1
175,152,197,84,16762,24,2.1,1
175,152,197,84,16573,18,2.1,1
175,152,197,84,16536,9,2.1,1
175,152,197,84,16533,16,2,1
175,152,197,84,16762,5,1.9,1
175,152,197,84,16534,34,2.2,1
183,92,239,31,17056,0,2.3,1
175,152,197,84,17054,25,1.9,1
175,152,197,84,16533,19,1.9,1
175,152,197,84,16798,7,2.3,1
175,152,197,84,16532,5,2.1,1
1,25,60,52,16798,118,4.2,1
123,187,98,136,16532,46,3.1,1
175,152,197,84,16533,13,2.2,1
175,152,197,84,16533,10,2.4,1
175,152,197,84,17053,8,2.4,1
175,152,197,84,16534,5,2.4,1
175,152,197,84,16536,7,2,1
175,152,197,84,16762,42,2.1,1
183,92,239,31,17026,77,2,1
1,25,60,52,13614,0,4.9,1
123,187,98,136,16534,1,2.7,1
123,187,98,136,16762,0,3.2,1
175,152,197,84,16520,67,2.3,1
175,152,197,84,16534,65,2.1,1
175,152,197,84,16536,64,2.2,1
175,152,197,84,16533,79,2,1
175,152,197,84,16533,79,2,1
175,152,197,84,16533,74,2.4,1
175,152,197,84,16536,72,2.2,1
183,92,239,31,17012,32,2.4,1
175,152,197,84,17054,84,2.2,1
175,152,197,84,17060,81,2.1,1
175,152,197,84,16773,101,2,1
175,152,197,84,16520,85,2.5,1
175,152,197,84,16534,86,2.3,1
175,152,197,84,17056,83,2.4,1
175,152,197,84,16532,80,2.4,1
175,152,197,84,16533,75,2.1,1
175,152,197,84,16762,70,2.2,1
175,152,197,84,17053,64,1.9,1
175,152,197,84,16521,73,2.3,1
123,187,98,136,16534,1,3.7,1
175,152,197,84,16762,46,2.1,1
1,25,60,52,15849,1,4.3,1
175,152,197,84,16520,119,2,1
123,187,98,136,16533,0,3.1,1
114,223,209,174,16532,71,2,1
175,152,197,84,16520,66,1.9,1
175,152,197,84,16521,55,2.2,1
175,152,197,84,16533,47,2.1,1
175,152,197,84,16534,46,2.3,1
175,152,197,84,16534,45,2.3,1
175,152,197,84,16520,76,2.5,1
175,152,197,84,17054,84,2.1,1
114,223,209,174,16533,100,1.8,1
1,25,60,52,13614,0,2.8,1
1,25,60,52,16532,0,4.7,1
1,25,60,52,15049,0,2.8,1
120,194,148,211,17537,600,4.4,1
175,152,197,84,16520,503,2.3,1
175,152,197,84,16533,185,2.1,1
183,92,239,31,16533,157,2.6,1
175,152,197,84,16532,55,2.2,1
175,152,197,84,16762,54,2.3,1
175,152,197,84,16534,46,1.8,1
175,152,197,84,17054,28,2.2,1
175,152,197,84,16533,68,2.1,1
175,152,197,84,16773,106,2.2,1
183,92,239,31,18744,47,1.9,1
183,92,239,31,16571,44,2.4,1
183,92,239,31,16725,47,2.3,1
183,92,239,31,16229,52,2.4,1
114,223,209,174,17060,18,1.8,1
114,223,209,174,16533,15,2.3,1
114,223,209,174,16533,12,1.9,1
114,223,209,174,16520,12,2.3,1
183,92,239,31,17065,26,2,1
114,223,209,174,17030,60,2.1,1
183,92,239,31,17108,23,2.2,1
183,92,239,31,17169,13,2.2,1
183,92,239,31,16798,8,2.2,1
114,223,209,174,16520,88,1.8,1
114,223,209,174,16533,79,2.1,1
114,223,209,174,16520,66,2.1,1
114,223,209,174,16533,74,2.4,1
114,223,209,174,16534,47,2.2,1
114,223,209,174,16534,56,2.2,1
114,223,209,174,17053,34,2.3,1
114,223,209,174,16534,37,1.8,1
114,223,209,174,16520,44,1.9,1
114,223,209,174,17056,39,2.4,1
114,223,209,174,16520,82,2.5,1
114,223,209,174,17060,35,2,1
114,223,209,174,16536,37,2.2,1
114,223,209,174,16532,77,2.1,1
114,223,209,174,16533,79,1.8,1
114,223,209,174,16533,115,2,1
183,92,239,31,17064,77,2.4,1
114,223,209,174,17056,56,2.6,1
114,223,209,174,16534,57,2.3,1
114,223,209,174,16762,48,2,1
114,223,209,174,16533,46,2.3,1
114,223,209,174,16762,21,2.1,1
114,223,209,174,16533,38,2.2,1
114,223,209,174,16533,59,1.9,1
114,223,209,174,16772,62,2.3,1
114,223,209,174,16532,28,2.2,1
114,223,209,174,16533,18,2.3,1
114,223,209,174,16762,55,2.1,1
114,223,209,174,16536,77,2.2,1
114,223,209,174,17053,76,2.1,1
183,92,239,31,17054,104,2.3,1
183,92,239,31,17064,101,2.6,1
183,92,239,31,16534,92,2.3,1
183,92,239,31,16533,119,2.3,1
183,92,239,31,17056,46,2,1
113,124,167,69,18364,1,5,1
183,92,239,31,16533,62,2.1,1
183,92,239,31,16532,60,2,1
183,92,239,31,17103,58,2,1
183,92,239,31,16533,12,2.2,1
114,223,209,174,16536,219,2.1,1
114,223,209,174,16534,204,1.9,1
114,223,209,174,16798,117,2.4,1
114,223,209,174,16533,123,2.5,1
114,223,209,174,17030,99,2.1,1
114,223,209,174,17053,12,2,1
114,223,209,174,16534,210,2.3,1
39,155,69,179,17056,92,2,1
39,155,69,179,16760,119,2,1
39,155,69,179,16533,107,2.2,1
39,155,69,179,16533,19,2,1
39,155,69,179,17064,79,2,1
39,155,69,179,16520,106,2,1
114,223,209,174,17064,136,1.9,1
113,124,167,69,13277,1,4.4,1
113,124,167,69,13277,0,4.8,1
114,223,209,174,16762,175,2.2,1
114,223,209,174,17060,99,1.9,1
114,223,209,174,16533,118,2.2,1
114,223,209,174,16520,77,2.2,1
114,223,209,174,16520,90,2.2,1
39,155,69,179,16762,86,2,1
39,155,69,179,16533,61,1.9,1
39,155,69,179,16762,14,1.8,1
39,155,69,179,16532,80,2.2,1
39,155,69,179,16762,57,2.2,1
114,223,209,174,16533,87,2.2,1
183,92,239,31,16734,134,2.5,1
183,92,239,31,16533,108,1.9,1
183,92,239,31,17029,106,2.4,1
183,92,239,31,16750,105,2.1,1
183,92,239,31,16533,105,2.5,1
183,92,239,31,16533,100,2,1
39,155,69,179,16533,19,2.5,1
39,155,69,179,16536,32,1.9,1
39,155,69,179,16762,31,2.2,1
39,155,69,179,17056,14,2.2,1
183,92,239,31,16237,94,2.1,1
183,92,239,31,16229,87,1.9,1
183,92,239,31,16222,82,2.2,1
183,92,239,31,16237,18,2.1,1
183,92,239,31,17016,114,2.2,1
114,223,209,174,16762,35,2.1,1
114,223,209,174,16533,29,2.1,1
114,223,209,174,16533,33,1.9,1
114,223,209,174,16762,30,2.2,1
114,223,209,174,16533,28,2.5,1
114,223,209,174,16534,28,2.6,1
114,223,209,174,16537,28,2.1,1
114,223,209,174,16532,28,2.1,1
114,223,209,174,16533,27,2.2,1
114,223,209,174,16575,28,2.1,1
114,223,209,174,17038,28,2.3,1
114,223,209,174,16713,25,2.3,1
114,223,209,174,16533,27,2.3,1
114,223,209,174,17053,24,2.4,1
114,223,209,174,16533,25,2,1
114,223,209,174,16533,21,2,1
114,223,209,174,16533,20,2.2,1
114,223,209,174,17153,21,1.8,1
114,223,209,174,16520,20,2.1,1
114,223,209,174,16762,20,2.2,1
114,223,209,174,17054,17,2.2,1
114,223,209,174,16533,19,1.8,1
114,223,209,174,16517,18,2.3,1
114,223,209,174,16533,19,2.1,1
114,223,209,174,16533,18,2.4,1
114,223,209,174,17053,19,2.3,1
114,223,209,174,16533,16,2.1,1
114,223,209,174,16520,17,2.3,1
114,223,209,174,16520,14,2.3,1
114,223,209,174,16536,27,2.3,1
114,223,209,174,17036,24,2,1
114,223,209,174,16533,47,2.3,1
114,223,209,174,16533,55,2.2,1
114,223,209,174,17053,45,2.2,1
114,223,209,174,16532,59,2,1
183,92,239,31,16532,27,2.3,1
183,92,239,31,16236,28,2.2,1
183,92,239,31,17061,23,2.1,1
114,223,209,174,16534,49,2,1
114,223,209,174,16762,49,2.2,1
114,223,209,174,16532,47,2.1,1
114,223,209,174,16534,64,2.1,1
114,223,209,174,16762,30,2.1,1
114,223,209,174,16532,19,1.9,1
114,223,209,174,16773,17,2.2,1
183,92,239,31,17108,85,2.2,1
183,92,239,31,16532,79,2.5,1
114,223,209,174,16536,25,2.1,1
114,223,209,174,16532,41,2.3,1
114,223,209,174,16533,73,2.2,1
114,223,209,174,17030,36,2.3,1
120,194,148,211,17133,8085,4,1
114,223,209,174,16533,40,1.8,1
114,223,209,174,16533,40,2,1
114,223,209,174,16762,40,2,1
114,223,209,174,16762,40,2.1,1
114,223,209,174,16762,40,1.9,1
114,223,209,174,16773,39,2,1
114,223,209,174,16762,40,2.4,1
114,223,209,174,17050,36,2.1,1
114,223,209,174,16533,37,2.2,1
114,223,209,174,16533,36,2.2,1
114,223,209,174,16762,37,2.1,1
114,223,209,174,16533,36,2.1,1
114,223,209,174,16533,36,2.1,1
114,223,209,174,16533,35,2.3,1
114,223,209,174,16762,36,2.2,1
114,223,209,174,17064,34,2.4,1
114,223,209,174,16533,31,2.1,1
114,223,209,174,16520,34,2.3,1
114,223,209,174,16533,31,2.1,1
114,223,209,174,16762,32,2.4,1
114,223,209,174,17064,34,2.2,1
114,223,209,174,16536,30,2.2,1
114,223,209,174,16533,29,2.1,1
114,223,209,174,17030,31,2.5,1
114,223,209,174,16533,17,2.2,1
114,223,209,174,17060,27,2.1,1
114,223,209,174,16533,29,2.4,1
114,223,209,174,16533,25,2.3,1
114,223,209,174,16762,23,2.6,1
114,223,209,174,16533,20,2.2,1
114,223,209,174,17030,22,2.4,1
114,223,209,174,16532,19,2.2,1
114,223,209,174,16520,17,2.5,1
114,223,209,174,17030,12,1.9,1
114,223,209,174,16533,35,2.2,1
114,223,209,174,16532,31,2.4,1
39,155,69,179,16520,113,2.1,1
39,155,69,179,16533,112,2,1
39,155,69,179,16762,95,2,1
39,155,69,179,16533,112,2.1,1
39,155,69,179,17038,18,2.1,1
114,223,209,174,16762,60,2.2,1
114,223,209,174,16533,52,2.1,1
114,223,209,174,16533,60,2.2,1
183,92,239,31,16533,97,2.5,1
183,92,239,31,16534,97,2.6,1
183,92,239,31,16534,102,2.4,1
183,92,239,31,16734,93,2.3,1
114,223,209,174,16533,59,2,1
183,92,239,31,16533,51,2,1
113,124,167,69,16533,0,4.3,1
113,124,167,69,16533,0,4.6,1
114,223,209,174,16762,146,2,1
114,223,209,174,16533,146,2.3,1
114,223,209,174,16520,131,2.3,1
114,223,209,174,17056,130,1.8,1
114,223,209,174,16520,128,2.1,1
120,194,148,211,18737,0,4,1
113,124,167,69,16762,0,4.3,1
183,92,239,31,16722,40,2.3,1
123,187,98,136,16533,0,4.5,1
183,92,239,31,16532,108,2.2,1
183,92,239,31,18411,104,2.3,1
183,92,239,31,16532,98,2.2,1
183,92,239,31,16232,22,2.2,1
113,124,167,69,16762,63,4.2,1
123,187,98,136,16573,1,4.7,1
39,155,69,179,16773,29,1.9,1
39,155,69,179,16532,30,2.2,1
39,155,69,179,16533,36,2.3,1
39,155,69,179,16772,28,1.8,1
39,155,69,179,16517,36,2.4,1
175,152,197,84,16533,40,1.9,1
175,152,197,84,16762,40,2.1,1
175,152,197,84,16533,40,2.1,1
175,152,197,84,16521,60,2.2,1
113,124,167,69,16573,56,4.1,1
175,152,197,84,16532,26,2,1
175,152,197,84,16533,23,2.1,1
175,152,197,84,16762,23,2,1
175,152,197,84,16533,22,2.4,1
175,152,197,84,16762,15,2.4,1
175,152,197,84,16536,7,2.3,1
175,152,197,84,16536,14,2.2,1
175,152,197,84,16533,6,2.2,1
114,223,209,174,17050,114,2,1
114,223,209,174,16533,110,2.2,1
114,223,209,174,16532,100,1.9,1
114,223,209,174,16534,108,2.2,1
114,223,209,174,16533,98,1.8,1
114,223,209,174,16536,98,2.3,1
114,223,209,174,16533,98,1.9,1
114,223,209,174,16537,98,2.1,1
114,223,209,174,17053,103,2.4,1
114,223,209,174,16534,105,2.2,1
114,223,209,174,16533,101,2.1,1
114,223,209,174,17053,103,2,1
114,223,209,174,16521,100,2.2,1
114,223,209,174,16534,103,1.7,1
114,223,209,174,16533,98,2.2,1
114,223,209,174,16532,95,2.1,1
114,223,209,174,16798,98,2.1,1
114,223,209,174,16533,92,2,1
114,223,209,174,17054,95,2.1,1
114,223,209,174,17056,86,2.1,1
114,223,209,174,16534,95,1.8,1
114,223,209,174,16762,91,2,1
114,223,209,174,16533,92,2.2,1
114,223,209,174,16536,86,2.1,1
114,223,209,174,17030,92,2.2,1
114,223,209,174,16537,56,2.3,1
114,223,209,174,17060,56,2.1,1
114,223,209,174,16533,50,2.2,1
175,152,197,84,16533,36,2.3,1
125,89,227,110,15874,17,2.3,1
125,89,227,110,16532,21,2.5,1
125,89,227,110,16533,13,2.1,1
125,89,227,110,16762,16,2.1,1
125,89,227,110,16533,13,2.2,1
125,89,227,110,16536,16,2.3,1
125,89,227,110,16532,14,2.1,1
125,89,227,110,16532,9,2.5,1
125,89,227,110,16230,11,2.1,1
125,89,227,110,16571,15,2.2,1
125,89,227,110,16533,10,2.3,1
175,152,197,84,16534,39,2.2,1
175,152,197,84,16760,37,2,1
114,223,209,174,16575,70,2.3,1
114,223,209,174,16762,83,2.1,1
125,89,227,110,16533,36,2.3,1
125,89,227,110,16533,33,2.2,1
125,89,227,110,16532,44,2.4,1
39,155,69,179,16536,82,2.2,1
39,155,69,179,16537,80,1.7,1
39,155,69,179,16533,14,2.2,1
39,155,69,179,17054,63,2.3,1
114,223,209,174,16533,160,2.2,1
114,223,209,174,17030,159,2,1
114,223,209,174,16762,156,2.2,1
114,223,209,174,16762,157,2.2,1
114,223,209,174,17064,141,2,1
114,223,209,174,16517,144,2.3,1
114,223,209,174,17050,140,1.9,1
114,223,209,174,16536,119,2.5,1
114,223,209,174,16533,137,1.9,1
114,223,209,174,17053,128,2.2,1
114,223,209,174,17053,142,2.1,1
175,152,197,84,16533,44,2.3,1
175,152,197,84,16573,42,2.3,1
175,152,197,84,17060,33,2.6,1
175,152,197,84,16533,29,2.1,1
175,152,197,84,16533,33,2.2,1
175,152,197,84,16533,18,2.5,1
175,152,197,84,16520,9,2.2,1
39,155,69,179,16533,105,2.3,1
125,89,227,110,16532,53,2.2,1
125,89,227,110,17012,55,2.3,1
125,89,227,110,16532,50,2.2,1
125,89,227,110,16533,52,2.2,1
125,89,227,110,18411,48,2.3,1
125,89,227,110,16571,46,2.2,1
125,89,227,110,16533,47,2.2,1
125,89,227,110,17012,47,2.1,1
125,89,227,110,16532,44,2.1,1
125,89,227,110,17065,64,2.3,1
125,89,227,110,17102,49,2.2,1
125,89,227,110,16532,47,2.2,1
114,223,209,174,16773,187,2.1,1
114,223,209,174,17054,150,2.1,1
175,152,197,84,16762,70,2.1,1
125,89,227,110,17064,65,2.1,1
125,89,227,110,17015,74,2.4,1
125,89,227,110,17056,71,1.8,1
114,223,209,174,16533,61,2.2,1
114,223,209,174,16533,60,2.5,1
114,223,209,174,16534,57,2.1,1
114,223,209,174,16533,60,2.4,1
114,223,209,174,16520,57,2,1
114,223,209,174,16536,56,2,1
114,223,209,174,16533,55,2.3,1
114,223,209,174,16533,56,2.2,1
114,223,209,174,16536,55,2,1
114,223,209,174,16762,52,2.2,1
114,223,209,174,16533,50,2.2,1
114,223,209,174,16533,49,1.9,1
114,223,209,174,17056,49,2.3,1
114,223,209,174,16534,49,2.1,1
114,223,209,174,17060,49,1.8,1
114,223,209,174,17153,47,2.2,1
114,223,209,174,16533,47,2.3,1
114,223,209,174,16533,46,2.1,1
114,223,209,174,16533,45,2.1,1
114,223,209,174,16533,41,2.2,1
114,223,209,174,16533,39,2.4,1
114,223,209,174,16762,38,2.2,1
114,223,209,174,17053,28,2.3,1
114,223,209,174,16533,33,2.3,1
114,223,209,174,16533,36,2.2,1
114,223,209,174,17054,28,2,1
114,223,209,174,16534,27,2,1
114,223,209,174,16532,24,2,1
114,223,209,174,17054,21,2.1,1
114,223,209,174,16533,27,2.1,1
114,223,209,174,16533,12,2.3,1
114,223,209,174,16533,52,2.3,1
114,223,209,174,16533,56,2.2,1
114,223,209,174,16532,50,2,1
114,223,209,174,16762,43,2,1
114,223,209,174,16533,22,1.9,1
114,223,209,174,17030,37,2.1,1
114,223,209,174,16520,61,2.5,1
114,223,209,174,16537,46,2.1,1
175,152,197,84,17053,14,2.3,1
175,152,197,84,16533,19,2.3,1
175,152,197,84,16762,26,2,1
175,152,197,84,16533,9,2.2,1
175,152,197,84,17056,13,2,1
114,223,209,174,16533,83,2.2,1
114,223,209,174,16762,72,2.3,1
114,223,209,174,16533,74,2,1
113,124,167,69,17060,0,4.3,1
175,152,197,84,16533,13,2.3,1
175,152,197,84,16532,8,2.3,1
175,152,197,84,16762,7,2,1
175,152,197,84,17030,5,2.5,1
114,223,209,174,16533,76,2.1,1
175,152,197,84,16533,55,1.9,1
183,92,239,31,17069,23,2.1,1
183,92,239,31,16533,95,2.4,1
183,92,239,31,16237,95,2.1,1
183,92,239,31,18411,55,2.1,1
183,92,239,31,16237,21,2.6,1
113,124,167,69,16762,0,4.4,1
183,92,239,31,15874,52,2.1,1
183,92,239,31,16533,50,2,1
183,92,239,31,16219,45,2.3,1
183,92,239,31,18411,62,2.2,1
183,92,239,31,18843,98,2.4,1
183,92,239,31,16571,89,2.1,1
182,148,177,48,16533,1,3.3,1
175,152,197,84,16534,6,1.9,1
182,148,177,48,16532,0,3,1
183,92,239,31,16532,104,2.1,1
183,92,239,31,18411,68,2.1,1
183,92,239,31,17056,31,2.1,1
183,92,239,31,18721,147,2,1
175,152,197,84,16521,20,2.1,1
175,152,197,84,17060,15,1.9,1
175,152,197,84,16536,58,2,1
175,152,197,84,16520,44,2.2,1
175,152,197,84,16534,40,2.1,1
39,155,69,179,16533,119,2.3,1
39,155,69,179,16534,50,2.1,1
39,155,69,179,16536,50,2.2,1
39,155,69,179,16533,118,2.2,1
175,152,197,84,16520,63,2.2,1
175,152,197,84,16536,92,1.9,1
39,155,69,179,16762,27,2.4,1
39,155,69,179,16533,25,2.2,1
39,155,69,179,16533,16,2.4,1
39,155,69,179,16533,25,2.1,1
39,155,69,179,16533,30,1.9,1
175,152,197,84,16534,12,2.3,1
39,155,69,179,17050,50,1.8,1
175,152,197,84,16533,7,2.4,1
183,92,239,31,16533,108,2.3,1
183,92,239,31,16533,112,2,1
183,92,239,31,19821,105,1.8,1
183,92,239,31,16533,92,2.1,1
183,92,239,31,17054,22,2.4,1
182,148,177,48,16533,61,4.7,1
175,152,197,84,16760,3,2,1
39,155,69,179,16533,51,2.2,1
39,155,69,179,16533,50,2.1,1
39,155,69,179,17173,38,2.2,1
175,152,197,84,16533,46,2.2,1
39,155,69,179,16762,78,2.1,1
39,155,69,179,16533,34,2.2,1
39,155,69,179,16762,28,2.4,1
39,155,69,179,17050,35,2.1,1
39,155,69,179,16534,27,2.4,1
39,155,69,179,17064,19,2,1
182,148,177,48,16533,0,3,1
183,92,239,31,17056,99,1.8,1
183,92,239,31,16521,78,2.1,1
183,92,239,31,17064,21,2.1,1
113,124,167,69,16573,0,4.5,1
175,152,197,84,16533,16,2.1,1
175,152,197,84,17064,19,2.1,1
175,152,197,84,17060,7,2.5,1
183,92,239,31,17108,134,2.5,1
39,155,69,179,16762,138,2,1
39,155,69,179,16533,139,2.6,1
39,155,69,179,16536,124,2,1
39,155,69,179,16533,85,2.3,1
39,155,69,179,16537,80,2.5,1
39,155,69,179,17030,62,2.2,1
39,155,69,179,16517,62,1.8,1
39,155,69,179,16536,12,2.1,1
39,155,69,179,16533,126,2.2,1
175,152,197,84,16537,5,1.9,1
39,155,69,179,17060,101,1.8,1
183,92,239,31,17053,46,1.7,1
114,231,55,0,18356,95,3.7,1
182,148,177,48,16532,0,2.9,1
125,89,227,110,16521,23,2.5,1
125,89,227,110,15000,28,2.1,1
125,89,227,110,16762,30,2.7,1
125,89,227,110,17053,24,2.7,1
125,89,227,110,16533,21,2.2,1
125,89,227,110,16533,31,2.4,1
125,89,227,110,16533,29,2.5,1
125,89,227,110,17053,31,2.1,1
125,89,227,110,17056,25,2.2,1
125,89,227,110,16533,19,2,1
125,89,227,110,16533,23,2.2,1
125,89,227,110,16532,24,2.1,1
125,89,227,110,16533,20,1.7,1
125,89,227,110,16532,24,1.9,1
39,155,69,179,16772,67,2,1
39,155,69,179,16762,81,2.1,1
39,155,69,179,16534,71,2.1,1
39,155,69,179,16536,67,2,1
39,155,69,179,16762,40,2.3,1
39,155,69,179,16533,40,2.4,1
125,89,227,110,16238,38,2.3,1
175,152,197,84,16520,5,2.4,1
114,231,55,0,17804,0,4.4,1
39,155,69,179,17060,94,1.9,1
125,89,227,110,16272,34,2.1,1
125,89,227,110,16264,38,2.4,1
125,89,227,110,18411,30,2.3,1
125,89,227,110,18411,24,2.1,1
125,89,227,110,16533,30,2.2,1
125,89,227,110,16533,30,2.3,1
125,89,227,110,16533,30,2,1
125,89,227,110,17064,38,2.1,1
125,89,227,110,16533,38,2.3,1
125,89,227,110,16762,18,2,1
125,89,227,110,18411,31,1.9,1
125,89,227,110,16533,47,2.3,1
39,155,69,179,16533,43,2.2,1
39,155,69,179,16533,30,2.1,1
113,124,167,69,16762,49,4.5,1
125,89,227,110,16237,59,2.2,1
125,89,227,110,19821,87,2.1,1
125,89,227,110,16750,62,1.9,1
125,89,227,110,16533,75,2,1
125,89,227,110,16533,76,2.1,1
125,89,227,110,16533,30,1.9,1
125,89,227,110,16773,14,2.2,1
125,89,227,110,16533,13,1.9,1
125,89,227,110,17100,48,2.5,1
125,89,227,110,17069,67,2,1
125,89,227,110,17064,53,2.2,1
114,223,209,174,17060,14,1.9,1
125,89,227,110,16533,64,2.1,1
114,231,55,0,17834,0,4.9,1
125,89,227,110,16722,35,2.2,1
125,89,227,110,16533,17,2.3,1
125,89,227,110,16533,36,2.3,1
114,223,209,174,16762,34,2.1,1
113,124,167,69,17056,0,4.6,1
125,89,227,110,16533,65,1.9,1
125,89,227,110,17074,38,2.3,1
125,89,227,110,16533,27,2.3,1
182,148,177,48,16571,0,4.7,1
114,223,209,174,16533,15,2,1
39,155,69,179,16533,52,2.2,1
39,155,69,179,16537,60,2.2,1
39,155,69,179,17053,54,2.3,1
114,223,209,174,17056,21,2.2,1
182,148,177,48,16533,0,2.9,1
182,148,177,48,17012,1,3.3,1
114,223,209,174,16772,15,2.1,1
39,155,69,179,16798,70,2.1,1
39,155,69,179,16533,72,2.4,1
39,155,69,179,16762,17,2.1,1
39,155,69,179,16536,13,2.2,1
125,89,227,110,16533,16,2.1,1
125,89,227,110,17050,14,2.2,1
125,89,227,110,16753,13,1.9,1
